id,name,address,coordinate_val,display_phone,genre,price,rating,review_count
WEhkGLKlj-5X1pq_07Syaw,Vesta,"21-02 30th Ave,Astoria, NY 11102","(40.76961, -73.92776)",(718) 545-5550,Italian,$$,4,686
Xd_l7jtUAZZAAvK8-mI2Jw,The Smith,"1150 Broadway,New York, NY 10010","(40.74424, -73.98878)",(212) 685-4500,American,$$,4,1000
sR-KTsDa4vafaDak9Ik2sQ,Hunan House,"40 W 56th St,New York, NY 10019","(40.76292, -73.97653)",(212) 213-2299,Chinese,$$,3.5,259
o-KRgyTJoM4EM-K-rwe86w,Bodega Negra,"355 W 16th St,Dream Downtown,New York, NY 10011","(40.7421414364183, -74.0035781860352)",(212) 229-2336,Mexican,$$$,3.5,678
sQw7aEos_0FmO0UFtrJokg,Clay Pot - West Village,"270 Bleeker St,New York, NY 10014","(40.73138, -74.00319)",(917) 775-6159,Chinese,$$,4.5,85
siWkEWRj6ipcMMY5EGWPrQ,Number 1 Chinese Restaurant,"83 W 115th St,New York, NY 10026","(40.80127, -73.94974)",(212) 722-3958,Chinese,$,3.5,6
MctQwL9Mp5X7DJk13VoERg,Westville Chelsea,"246 W 18th St,New York, NY 10011","(40.74175, -74.00007)",(212) 924-2223,American,$$,4,1117
vSPKmk499CglpfJFuFvbvg,Food Station,"244 Canal St,New York, NY 10013","(40.71802, -74.00038)",(646) 609-2115,Chinese,$$,3.5,35
0axnkZlDiQcJVc06DDXxGQ,Ristorante Il Melograno,"501 W 51st St,New York, NY 10019","(40.7654289685161, -73.9914178848267)",(212) 757-9290,Italian,$$,4,315
XAEwG1bfAiWUewpzZnB2uw,Chikarashi Isso,"38 Rector St,New York, NY 10006","(40.708376, -74.0144832)",(646) 596-8298,Japanese,$$$,4,41
479rycCXZojMT9S0cl8Oxg,Yakiniku Gen,"250 E 52nd St,New York, NY 10022","(40.75611, -73.96815)",(212) 602-1129,Japanese,$$$,4,146
ZPOqgLIM-RyJNWm_RWKbfw,Dig,"691 Broadway,New York, NY 10012","(40.72829, -73.99453)",(646) 905-2751,American,,4,34
PGeL1b4xNJggpZsHEGoxjg,Mr Chow,"121 Hudson St,New York, NY 10013","(40.7201045, -74.0087721)",(212) 965-9500,Chinese,$$$$,3,388
O5S9rhY63YPGiQeUcn7PKA,Cardoncello DiVino,"43 W 27th St,New York, NY 10001","(40.74519, -73.98985)",(917) 409-5995,Italian,,4.5,101
EZo6MdrZ_EH_MzUl93xkyA,Junzi Kitchen,"170 Bleecker St,New York, NY 10012","(40.72878, -74.00061)",(646) 864-0277,Chinese,$$,4,183
Gg3heBdQQ9Wr03icYIaIQA,Kobe Sushi,"1472 York Ave,New York, NY 10075","(40.77077, -73.95066)",(212) 988-8628,Japanese,$$,3.5,130
yQ7K4uFnxXxpBVbnOSR8kA,Polpette 71,"71 West 71st St,New York, NY 10023","(40.77668, -73.97888)",(212) 875-1512,Italian,$$,4,153
UmbueYC2QcDFJy6ju7M6dw,Porter House Bar And Grill,"10 Columbus Cir,New York, NY 10019","(40.7689230155194, -73.9826309680939)",(212) 823-9500,American,$$$$,3.5,646
l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,"239 E 53rd St,New York, NY 10022","(40.75725, -73.96774)",(646) 497-1254,Japanese,$$,4,452
wflQFYM4PHZM5sfWXl0aOQ,Al Horno Lean Mexican Kitchen,"36 Lexington Ave,New York, NY 10010","(40.74004, -73.98453)",,Mexican,$$,3,94
1nR3kKOs938gcgnw6p5wjg,Sinigual,"640 Third Ave,New York, NY 10017","(40.7503161990978, -73.9750733399726)",(212) 286-0250,Mexican,$$,3.5,864
V9jFJfuK3FzWCJGoY15EgQ,Blue Maiz,"606 8th Ave,New York, NY 10018","(40.75543, -73.99071)",(212) 704-2106,Mexican,$,4.5,248
puIJcBEaxcDgL6_WDZlq9w,Paloma at The Hotel Hendricks,"25 W 38th St,New York, NY 10018","(40.751761, -73.984092)",(833) 436-3745,Mexican,,3.5,14
7rxg-tWPc1jK7Cikn5R86g,Hi-Collar,"231 E 9th St,New York, NY 10003","(40.729564, -73.98786)",(212) 777-7018,Japanese,$$,4,593
E2zKMwHhz4--dyplQ7gf8A,Pappardella,"316 Columbus Ave,Ste 1,New York, NY 10023","(40.7792833, -73.9776967)",(212) 595-7996,Italian,$$,3.5,590
ePKsXWq7alN3Q1kQ6cKaUg,The Red Grill,"1701 2nd Ave,New York, NY 10128","(40.77935, -73.95089)",(212) 722-2188,Mexican,,4.5,13
s25mujxKWphsyFm0Ji1xYA,Mr Chow,"324 E 57th St,New York, NY 10022","(40.7588502019644, -73.9643376320601)",(212) 751-9030,Chinese,$$$$,3,358
f8TZ_ctcSwxwW8S69YKnwg,Il Bambino,"34-08 31st Ave,Astoria, NY 11106","(40.76281, -73.92089)",(718) 626-0087,Italian,$$,4.5,1229
bJwcf-h06wX6Yo3kVkajww,Giando on the Water,"400 Kent Ave,Brooklyn, NY 11211","(40.710766325009, -73.9692663444951)",(718) 387-7000,Italian,$$$,3.5,210
1qotQS-eDg6_TdBU0cQiPg,Vincent's Restaurant,"119 Mott St,New York, NY 10013","(40.7179220761959, -73.9975306433213)",(212) 226-8133,Italian,$$,3,256
hDT_KAXQgHpchcwG5_gv0Q,Wu & Nussbaum,"2897 Broadway,New York, NY 10025","(40.8061199195632, -73.9657058939338)",(212) 222-0040,Chinese,$$,3.5,45
qBGKigOGn_flCx1apxPzlA,Piccola Cucina Osteria,"196 Spring St,New York, NY 10012","(40.72506, -74.00322)",(646) 478-7488,Italian,$$,4.5,560
WYhRkUATHRyXZrE55MArbA,Scalini Fedeli,"165 Duane St,New York, NY 10013","(40.7173964385114, -74.0093277537459)",(212) 528-0400,Italian,$$$$,4.5,309
OSqcNi7EZLAMtuiQjuoiLg,Grand Great Wall Restaurant,"1588 Amsterdam Ave,New York, NY 10031","(40.8212837, -73.9506657)",(212) 283-7123,Chinese,$,3.5,25
ZUrGqOG2cetGI-KKXk3c2g,Chazz Palminteri Italian Restaurant,"30 West 46th St,New York, NY 10036","(40.756473, -73.980563)",(212) 355-5540,Italian,$$$,4,262
uPe0efNw-uwPybeqccZ1zQ,Osteria Al Doge,"142 W 44th St,New York, NY 10036","(40.75662, -73.9849)",(212) 944-3643,Italian,$$$,4,472
Dqp5Itsj9dN0Ewz8Gm853g,Philippe Downtown,"355 W 16th St,New York, NY 10011","(40.74213, -74.0038)",(212) 885-9400,Chinese,$$$,4,96
Cz6It2NB_QBXCjnlsWGZSA,Boulton & Watt,"5 Ave A,New York, NY 10009","(40.7224963, -73.986439)",(646) 490-6004,American,$$,4,679
Be1Y-vAEMgo7lqL5alXgDA,Taverna Di Bacco,"175 Ludlow St,New York, NY 10002","(40.72191, -73.98768)",(212) 477-0077,Italian,$$,4,276
cQGW6BWU6lppWVSwlFBDgA,Cinco De Mayo,"837 Washington Ave,Bronx, NY 10451","(40.8225131696248, -73.9115964114002)",(718) 676-9444,Mexican,$,3.5,107
2u8T56A4qu-MjeuT-v7s_g,Casa Bocado,"341 Broome St,New York, NY 10013","(40.71958, -73.99484)",(646) 355-1840,Mexican,,4,41
N-rwVhnEtXg8yY_TlB_KZw,Del Posto,"85 10th Ave,New York, NY 10011","(40.7434155953035, -74.007533013261)",(212) 497-8090,Italian,$$$$,4,1437
xsJ7dlFUX6ovtYC2hqEqig,Amano Sushi,"50 Eldridge St,New York, NY 10002","(40.71607, -73.99293)",(212) 301-0723,Japanese,$$,4,53
BfpofagzrVChgEtNcQwKFA,L'fonda,"2023 Amsterdam Ave,New York, NY 10032","(40.83487, -73.94035)",(917) 521-1631,American,,4,5
UNyGz06_7RendbswIyNYtA,Shu Han Ju,"465 6th Ave,New York, NY 10011","(40.73558, -73.99843)",(212) 428-8800,Chinese,$$,3.5,169
'-3679xEuBOlRMdBYnvUcOw,Lumaca,"34 E 32nd St,New York, NY 10016","(40.746036, -73.983319)",(212) 683-5894,Italian,,4.5,8
JAWWRCjAjAIKOflewu2gFA,Monte's Brick Oven,"136 Alexander Ave,New York, NY 10454","(40.8072349, -73.9269925)",(718) 942-5575,Italian,$$,4,146
zxdsVR_hHUzhBFfus4yd7A,Dos Caminos,"675 Hudson St,New York, NY 10014","(40.7404330511257, -74.0054753422738)",(212) 699-2400,Mexican,$$,3,1016
JEuIdK9hzci9g_TuwfnZ_w,Society Cafe,"52 W 13th St,New York, NY 10011","(40.7362063, -73.9965962)",(212) 300-4525,American,$$,4,178
J09y1DfNu827r0roHY7HcQ,Oriental Palace Restaurant,"1728 Madison Ave,New York, NY 10029","(40.7987123, -73.94595)",(212) 534-6087,Chinese,$,3,5
ZlwjT-jygnYqM5qDE0CuLQ,Gigino Trattoria,"323 Greenwich St,New York, NY 10013","(40.71726, -74.01055)",(212) 431-1112,Italian,$$,3.5,257
i5cdbiw1KRyg4w0X44ZBwA,Mezzaluna,"1295 3rd Ave,New York, NY 10021","(40.771125, -73.959251)",(212) 535-9600,Italian,$$$,3.5,142
pC_QwLpeL2Enk4hBgDcRqQ,Da Marino,"220 W 49th St,New York, NY 10019","(40.76102, -73.98526)",(212) 541-6601,Italian,$$$,4,514
bfTN46ZuFean1ahYVE3s9Q,The Marilyn,"19 W 31st St,New York, NY 10001","(40.747222, -73.98699)",(212) 615-9900,American,,4.5,13
vVVmHacu2YAxKfpIjhfd1g,NORMA Gastronomia Siciliana,"438 3rd Ave,New York, NY 10016","(40.743553, -73.980026)",(212) 889-0600,Italian,$$,4.5,398
hVqZ4vihjL1gFTD-KdX-Tw,Gennaro,"665 Amsterdam Ave,New York, NY 10025","(40.79178, -73.9718)",(212) 665-5348,Italian,$$,3.5,385
AlI7c_m9flexz49nzgam2g,Bo Hai Dumpling Town,"217 E Broadway,New York, NY 10002","(40.714058, -73.987381)",(212) 673-7260,Chinese,$,4.5,6
WHQpLvxkCK_BMtF8pIShnQ,Carroll Place,"157 Bleecker St,New York, NY 10012","(40.7287, -73.99971)",(212) 260-1700,Italian,$$,4,1084
S85UgKrCsTFdXaly3jNJWw,Zoe Restaurant & Lounge,"1559 St Nicholas Ave,New York, NY 10040","(40.853693, -73.930849)",(917) 265-8730,Italian,$$,4,20
BbMUXd69i0tlWS2aoppwaQ,El Camion,"194 Ave A,New York, NY 10009","(40.7291, -73.98105)",(212) 533-5436,Mexican,$$,4,695
DQuwci5xgJxXx7dxxp9FBA,Taqueria St. Marks Place,"79 St Marks Pl,New York, NY 10003","(40.7278587780221, -73.9856138085992)",(646) 964-5614,Mexican,$$,4,430
Xcnq-GIw48tMPlUIavpGmA,The East Pole,"133 E 65th St,New York, NY 10065","(40.7662355, -73.9658007)",(212) 249-2222,American,$$$,3.5,251
vSkCDRWX6VvP4PJHHFgoDw,New King Wok Restaurant,"2025 7th Ave,New York, NY 10027","(40.8064728, -73.9498444)",(212) 222-2868,Chinese,$,4,16
l1nX-f46dmOEmYPoiuLSaw,Peking Duck House,"236 E 53rd St,New York, NY 10022","(40.756912, -73.968109)",(212) 759-8260,Chinese,$$$,3.5,452
QUTSHrHw3qRZjf749VM1Yg,Serafina Osteria,"38 E 58th St,New York, NY 10022","(40.76273, -73.97155)",(212) 832-8888,Italian,$$,3.5,131
I0i9YzRBQn6MKIUFIHpeBQ,Park Italian Gourmet,"60 W 45th St,New York, NY 10036","(40.7562054271632, -73.9814829826355)",(212) 382-0580,Italian,$,4,199
m1cJLpDN4B-_0hGgPfe5OA,Salt + Charcoal,"171 Grand St,Brooklyn, NY 11249","(40.71453, -73.9613511)",(718) 782-2087,Japanese,$$,4,486
0IlPgT9j_85PuLDs8ZqiUw,BentOn Cafe,"156 E 45th St,New York, NY 10017","(40.7527802459225, -73.9735173882912)",(212) 922-9788,Japanese,$,4,154
PAJdNrD4HFBN16OAFeDx4A,Ponche Taqueria & Cantina,"420 W 49th St,New York, NY 10019","(40.76319, -73.99045)",(212) 581-1235,Mexican,$$,4,498
3X3n5JtRZHwOlHnMkQTjfw,Cappone’s Salumeria,"1 New York Plz,New York, NY 10004","(40.701815, -74.01209833)",(917) 475-1245,Italian,$$,4,41
2F-7XCoPS1mbdy9ioqWuqw,Serafina,"2737 Broadway,New York, NY 10025","(40.80043, -73.96828)",(212) 301-0664,Italian,$$,3,74
Lbs8QBRN1U7IYBo5Mcv-RQ,88 Lan Zhou Handmade Noodle,"40 Bowery St,New York, NY 10013","(40.7155, -73.99675)",(646) 683-0939,Chinese,$,4,1832
HSKcCmRFqzqG542Hy_eftw,Siena Cafe,"1580 3rd Ave,New York, NY 10128","(40.78073, -73.953)",(212) 410-5588,Italian,$$,3.5,195
Q1_UvNyONsaVS_VC1mD9Dw,Osteria Cotta,"513 Columbus Ave,New York, NY 10024","(40.78554, -73.97263)",(212) 873-8500,Italian,$$,4,874
WgQkB7cbPNgj0pLin7gQtw,La Nueva Victoria,"2536 Broadway,New York, NY 10025","(40.79372, -73.971954)",(212) 865-1810,Chinese,$$,3.5,95
b03GEE_pYlLCdD6yShZKqw,New Chinatown Restaurant of New York,"11 Avenue D,New York, NY 10009","(40.720527, -73.978652)",(212) 420-8799,Chinese,$,4,12
mOoZZa6WIsgihc_TqyQcXw,Tarallucci E Vino -Union Square,"15 E 18th St,New York, NY 10003","(40.7381367771909, -73.9907283558044)",(212) 228-5400,Italian,$$,3.5,365
UveVdthLfWt_RFXMf1Wwzw,Harlem Ale House,"101 W 127th St,New York, NY 10027","(40.8093748, -73.9449142)",(212) 203-6068,American,$$,4.5,70
dbCTJp9ENDVIquxBWONzWQ,Pomodoro,"518 9th Ave,New York, NY 10018","(40.75624, -73.9939)",(212) 239-7019,Italian,$$,4,120
fPW_GBZsnBNsIzK62sCHBg,Xi'an Famous Foods,"45 Bayard St,New York, NY 10013","(40.715082, -73.997342)",(212) 786-2068,Chinese,$,4,999
Lp8vAE5nHSt5zbu-lSGK8A,Hop Lee Restaurant,"16 Mott St,New York, NY 10013","(40.71426, -73.99849)",(212) 962-6475,Chinese,$$,4,307
xmbBNjDuGEyeQFTkQPHMLQ,Dos Toros Taqueria,"101 Maiden Ln,New York, NY 10038","(40.706940531234, -74.0068830175517)",(347) 662-3611,Mexican,$$,3.5,111
9xZe8DclrBpofeM0dd6Z6A,Tavolino,"496 9th Ave,New York, NY 10018","(40.75562, -73.99445)",(212) 273-1168,Italian,,4,6
Ps0cOZevNA1M9M5_z7W3oQ,Joseph Leonard,"170 Waverly Pl,New York, NY 10014","(40.7336021670705, -74.001675412843)",(646) 429-8383,American,$$,4,660
L37A2JWXfwR_PgKColA8xA,Big Wong,"67 Mott St,New York, NY 10013","(40.71624, -73.99842)",(212) 964-0540,Chinese,$,3.5,1443
Zk8UgB9MDoIHWFYgAxNlIQ,De Mole,"2 Hope St,Brooklyn, NY 11211","(40.71377, -73.95786)",(347) 721-3399,Mexican,,4.5,109
DynFEEWtMX76qeqviUbOdA,Mille Nonne,"88 Essex St,Store 47,New York, NY 10002","(40.71821, -73.98815)",(646) 669-8957,Italian,,4.5,32
ULDVJYTT-47RqbLtlR_FUA,Ootoya Greenwich Village,"41 E 11th St,New York, NY 10003","(40.73316, -73.99273)",(212) 473-4300,Japanese,$$,4,320
yVOQiEjrWRmdYyMahJjk0A,Sofia's,"143 Mulberry St,New York, NY 10013","(40.71888, -73.99777)",(212) 219-9799,Italian,,5,6
rbAxZRKdMoMxeonDTmooFg,El Vez,"259 Vesey St,New York, NY 10282","(40.7147356376792, -74.015635)",(212) 233-2500,Mexican,$$,3.5,654
UmY9dyGOclJ0tGbn1IozlA,Zaragoza Mexican Deli & Grocery,"215 Ave A,New York, NY 10009","(40.730102, -73.980949)",(212) 780-9204,Mexican,$,4,305
zTK8reqKrmV7U71YVHYYjg,Armani Ristorante,"717 5th Ave,Giorgio Armani,New York, NY 10022","(40.7618463161798, -73.9742299834671)",(212) 207-1902,Italian,$$$,4,234
5pRxCYQppSq0czjFDN9X3Q,Campagnola Restaurant,"1382 1st Ave,New York, NY 10021","(40.768817, -73.954833)",(212) 861-1102,Italian,$$$,4,259
bV_RI0zlJkq3XWS7FGmOzg,Dig,"70 Prince St,New York, NY 10012","(40.72378, -73.9969)",(212) 253-7854,American,$$,4,152
NcIUA8l_kmbPEwqI9lzELg,Anejo,"668 10th Ave,New York, NY 10036","(40.762577, -73.992919)",(212) 920-4770,Mexican,$$,3.5,682
TxaxeiUqQqcFrWrerNqgXw,No 1 Chinese Restaurant,"265 1st Ave,New York, NY 10003","(40.732437, -73.982139)",(212) 529-0539,Chinese,$,2.5,45
FYWwW5lcxKzaA98Xgw8bqA,hanon,"436 Union Ave,Brooklyn, NY 11211","(40.7134488, -73.9513445)",(347) 799-1433,Japanese,$$,4.5,115
g9IFea9brBr8j8awcdOBOw,Chopped Parsley,"500 W 146th St,New York, NY 10031","(40.82593, -73.94742)",(917) 675-6666,Japanese,$$,4.5,127
xKZSIBaGkXX7ppIceuhiQQ,Buca di Beppo Italian Restaurant,"1540 Broadway,New York, NY 10036","(40.757923, -73.985216)",(212) 764-6527,Italian,$$,3.5,426
ntQ7O1YPMIOrQkynhXRBVg,Manducatis,"13-27 Jackson Ave,Long Island City, NY 11101","(40.7445948529884, -73.9490695847509)",(718) 729-4602,Italian,$$,4,139
L0OIOw6u8SF79OkDkRx_AA,Luthun,"432 E 13th St,New York, NY 10009","(40.73004, -73.98182)",(646) 454-9484,American,,4.5,50
bT4CDzyhV-frXV6ijvXnvw,Super Taste,"26 Eldridge St,New York, NY 10002","(40.71513, -73.99341)",(646) 283-0999,Chinese,$,4,556
0wbKQ4HoA1_JybcB9ayOKA,Gnoccheria Wall Street,"100 Broad St,2nd Floor,Entrance On Bridge Street,New York, NY 10004","(40.70345, -74.01213)",(212) 422-4102,Italian,,4,34
sX1YVKCSXqp03HdUm7iBZg,SubCulture Dining,"119 W 72nd St,Ste 261,New York, NY 10023","(40.7779554, -73.9793544)",,American,$$$$,4.5,29
LtBk9m1C-05nFNwD1OxcBw,Bellini Seaport,"33 Peck Slip,New York, NY 10038","(40.7078464889202, -74.0013289824128)",(917) 572-5171,Italian,,3.5,29
VsqHs36uLxhqmjo60r1aJA,Habana To-Go,"229 Elizabeth St,New York, NY 10012","(40.72292, -73.99418)",(212) 625-2002,Mexican,$,4,269
GGRMY-twaqZf_NIAprBJkg,Junzi Kitchen,"135 W 41st St,New York, NY 10036","(40.754886, -73.985688)",(646) 669-8228,Chinese,$$,4,123
OpOwJYqJRgRnoBKKPYwdTQ,Double Dragon,"2037 1st Ave,New York, NY 10029","(40.78919, -73.94061)",(212) 534-6399,Chinese,,3.5,4
kwknIGiHza2sjdt-bwPGwQ,Blockheads,"60 3rd Ave,New York, NY 10003","(40.73123, -73.98905)",(917) 388-3534,Mexican,$$,3.5,244
XPuCR_UaPliuNQMzU2pNlQ,Olive Garden Italian Restaurant,"2 Times Sq,New York, NY 10036","(40.75941, -73.98482)",(212) 333-3254,Italian,$$,3,680
4jucppz-BA0MiY06DjuBYQ,Frijolito's,"3446 Broadway,New York, NY 10031","(40.8234652876854, -73.9524172246456)",(646) 682-9033,Mexican,$,4.5,142
z3iPPc-RMrH7OBojFtx_MQ,Benny's Lung Sheng,"906 Columbus Ave,New York, NY 10025","(40.79829, -73.96378)",(212) 864-3790,Chinese,,2.5,5
Druuy1ytvYZGYZfjcEq1dw,Mambo taliano Ristorante & Piano Bar,"145 Mulberry St,New York, NY 10013","(40.71899, -73.99774)",(646) 476-4460,Italian,$$,1.5,61
j9uuXTmbt4JCphSVg5DpgQ,Cafe Rustico II,"62 E 34th St,New York, NY 10016","(40.74719, -73.98202)",(212) 736-1114,Italian,$,4,132
IYlO-XRwjZlUl0yoKY87cA,Cagen,"414 E 9th St,New York, NY 10009","(40.72779, -73.98417)",(212) 358-8800,Japanese,$$$$,4.5,189
GXoH3tTacVcIkSNSlsllQw,Dig,"17 E 17th St,New York, NY 10003","(40.737532, -73.991023)",(212) 253-7676,American,$$,3.5,362
_WWH46Z3RvdM6TO3hqVa8A,Chipotle Mexican Grill,"304 W 34th St,Frnt 2,New York, NY 10001","(40.7523240509048, -73.9943282119156)",(212) 268-4197,Mexican,$,3,196
6lUsFj0KCao678o9L7QwUw,Hatsuhana Sushi Restaurant,"17 E 48th St,New York, NY 10017","(40.75703, -73.97692)",(212) 355-3345,Japanese,$$$,4,1343
RKfsthB00W-NGoM_abs-Lg,Bell Book & Candle,"141 W 10th St,New York, NY 10014","(40.73465, -74.00086)",(212) 414-2355,American,$$,3.5,237
FPuOTMD-dmXTFz3rUsEkMg,IchiUmi,"6 E 32nd St,New York, NY 10016","(40.7465376026852, -73.9849521865082)",(212) 725-1333,Japanese,$$$,3,1407
V-FCEicobl5Su-R7EVJQNA,La Lanterna Di Vittorio,"129 MacDougal St,New York, NY 10012","(40.73069, -74.00015)",(917) 639-3236,Italian,$$,4,1453
kWJF8L1u5jdlkLBItUu16w,Bo Ky Restaurant,"80 Bayard St,New York, NY 10013","(40.71579, -73.99867)",(212) 406-2292,Chinese,$,3.5,745
PnGSE8JGbMZKtdHi9go7Kg,The Milling Room,"446 Columbus Ave,New York, NY 10024","(40.7835485472543, -73.9744088718635)",(212) 595-0380,American,$$$,4,470
Q3xTM15H8fRH8wv9PD8weA,The Metrograph Commissary,"7 Ludlow St,New York, NY 10002","(40.715103, -73.991172)",(212) 660-0312,American,$$,4,40
U6l20gH8YuOJMO8vF6_Ufw,Jajaja Plantas Mexicana- New York,"450 W 33rd St,Whole Foods,New York, NY 10001","(40.753476, -73.99902)",(646) 540-1104,Mexican,,5,1
Cx8VCw7e918oH0qhDCmjpA,Sharaku,"14 Stuyvesant St,New York, NY 10003","(40.7298, -73.98901)",(212) 598-0403,Japanese,$$,3,338
juILfYO0y7IKgVtgEhT4Nw,Heights Cafe,"84 Montague St,Brooklyn, NY 11201","(40.6950568, -73.996076)",(718) 625-5555,American,$$,3,298
Kz7hn14j6KXf_gYeC99rUg,i Trulli,"124 E 27th St,New York, NY 10016","(40.74207, -73.98361)",(212) 481-7372,Italian,$$$,3.5,360
r2nIYBSyXny1-7XvsL2PVg,Lena's Italian Kitchen,"551 2nd Ave,New York, NY 10016","(40.742664, -73.977783)",(646) 846-5362,Italian,$$,4.5,161
ywP0OEqRC6sp4NK1-QhW-g,Parm,"Brookfield Pl,250 Vesey St,New York, NY 10080","(40.7144510120714, -74.0161083107869)",(212) 776-4927,Italian,$$,3,376
pcQ9ld7xuX9EXTCAoakkbQ,Tacombi - Financial District,"74 Broad St,New York, NY 10004","(40.704647, -74.011824)",(917) 261-7136,Mexican,$$,4.5,18
7cOibAFiGbSsSWo27SLIgw,Tutto A Modo Mio,"482 Bergen Blvd,Ridgefield, NJ 07657","(40.8244151, -73.9972534)",(201) 313-9690,Italian,$$,4,337
2Nwmd7-1d1rI6lb9QSSYYA,Sola Pasta Bar,"330 W Broadway,New York, NY 10013","(40.72229, -74.00403)",(646) 692-4131,Italian,$$,4,228
XO6IbZn2oxonPrfcXHK4HA,Casa Mexicana,"894 Amsterdam Ave,New York, NY 10025","(40.7989892, -73.966955)",(212) 222-3151,Mexican,$$,4,200
4eGCuMwKRCCrYHOobEsFpA,Lusardi's,"1494 2nd Ave,New York, NY 10075","(40.7724199, -73.9555)",(212) 249-2020,Italian,$$$,4,198
Hc0p6xWxJthMZIlckFzgZA,Eleven B,"174 Avenue B,New York, NY 10009","(40.72745, -73.97974)",(212) 388-9811,Italian,$$,3.5,207
xUD5j3fq3CExLfyV-GhHPA,Tabata Ramen,"540 9th Ave,New York, NY 10018","(40.756877, -73.993382)",(212) 290-7691,Japanese,$$,3.5,610
Tzt9Oc2WJGO5y80kIET5qA,Chipotle Mexican Grill,"71 Spring St,New York, NY 10012","(40.7226695409783, -73.997526)",(646) 937-5202,Mexican,$,2.5,98
rnSUQ9japvHortRAD0X_ng,Sushiva,"615 9th Ave,New York, NY 10036","(40.759562, -73.992169)",(212) 265-8688,Japanese,$$,4.5,43
P07uKcnA9gkk7B6exFtuYg,The Ainsworth - Midtown,"45 E 33rd St,New York, NY 10016","(40.74686, -73.9823)",(212) 201-1228,American,$$,3,227
uaFHoq-a5XqxF-bsOK9_Qg,Real Kung Fu Little Steamed Buns Ramen,"811 8th Ave,New York, NY 10019","(40.7616286634162, -73.9868181646996)",(917) 388-2555,Chinese,$$,3.5,1008
IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,"118A Eldridge St,New York, NY 10002","(40.71839, -73.9917399)",(212) 625-8008,Chinese,$,4,2645
x9wa2M7gvf32swUSBP3uXA,Blockheads,"Worldwide Plz,322 W 50th St,New York, NY 10019","(40.7627155294445, -73.9876316100625)",(212) 307-7029,Mexican,$$,3.5,783
ypqK8DWM8Bcs43YveSJnNw,Manhatta,"28 Liberty St,Fl 60,New York, NY 10005","(40.70797, -74.00889)",(212) 230-5788,American,$$$$,4.5,471
6wLRkcuam2J_xSZ403YwLA,The Lambs Club,"132 W 44th St,New York, NY 10036","(40.7565103875392, -73.9845907254059)",(212) 997-5262,American,$$$,3.5,590
pmJqb7-EckluXUk6Rtml6A,Hunan Park,"721 Columbus Ave,New York, NY 10025","(40.79221, -73.96774)",(212) 222-6511,Chinese,$$,3,93
qu3niqEXOUdNxCCXnSPBYg,Xi'an Famous Foods,"313 6th Ave,New York, NY 10014","(40.730996, -74.0018838)",(212) 786-2068,Chinese,$,4,100
PWo2Hs_AOImd4lCmyIBTXg,Kingwuu,"131 Walker St,New York, NY 10013","(40.717301, -73.999781)",,Chinese,,5,1
FXhSEZfIqjMZh4hR0_8jMQ,China Xiang 中国湘,"360 W 42nd Street,New York, NY 10036","(40.7582902125633, -73.9925113993899)",(212) 967-6088,Chinese,$$,4,480
8Gg_SoA5TA7pLNB-xuPhPw,Mexikosher,"100 W 83rd St,New York, NY 10024","(40.78458, -73.97393)",(212) 580-6200,Mexican,$$,3.5,78
D1V7ZadUtUPuYYlpDA1BOQ,Sakura Of Japan,"570 8th Ave,New York, NY 10018","(40.75472, -73.99129)",(212) 398-4646,Japanese,$,3.5,33
dFPLilNrMi9KhhXQTEix5w,1 Up Bistro,"1404 Madison Ave,New York, NY 10029","(40.7881799, -73.95365)",(917) 492-0697,American,,3.5,6
yKPRuBvD3ScCc18QrZ4Y6w,El Porton,"3151 Broadway,New York, NY 10027","(40.81452, -73.95966)",(212) 665-7338,Mexican,$$,3.5,182
pqebqpVTT8bR_s9iEu8dOA,Curry-Ya,"214 E 10th St,New York, NY 10003","(40.72922, -73.98604)",(212) 995-2877,Japanese,$$,4,717
PnMnNmUHDR1IwQOe4Zixbg,Sushi by Boū Union Square,"118 E 15th St,New York, NY 10003","(40.73467, -73.98859)",(917) 268-7268,Japanese,$$$,4,57
pwzLpR9ys1NkE3ppjT88MQ,Pietro Nolita,"174 Elizabeth St,New York, NY 10012","(40.7210205244336, -73.994662)",(646) 998-4999,Italian,$$,3,488
t_IXO90SSJz4pt5GLD2lTA,Playwright Celtic Pub,"732 8th Ave,New York, NY 10036","(40.75933, -73.98793)",(212) 354-8404,American,$$,3,370
l1JScxc5eWUYFmFl6sODgg,Vanessa's Dumpling House,"70 Pine St,City Acres Market,New York, NY 10005","(40.7063538082502, -74.0073757991145)",(917) 261-4531,Chinese,,3,26
xbrQ2dHuQoFJmNxAuOky4A,Vic's,"31 Great Jones St,New York, NY 10012","(40.72693, -73.99319)",(212) 253-5700,Italian,$$,4,473
PqqnNrUtU7XTKQvUM4cyqQ,Bar Verde,"65 2nd Ave,New York, NY 10003","(40.7260849061034, -73.9897361397743)",(212) 777-6965,Mexican,$$,4.5,241
FkA9aoMhWO4XKFMTuTnl4Q,Atla,"372 Lafayette St,New York, NY 10012","(40.7271874, -73.9938924)",(347) 662-3522,Mexican,$$,3.5,292
